Zone,Current Availability,Day of Week,month,hour,Fall Break,Family Weekend,Home Football Game,Home Football Game (Homecoming),Labor Day
22,1094,4,9,13,0,1,0,0,0
22,1093,4,9,13,0,1,0,0,0
22,1093,4,9,13,0,1,0,0,0
22,1093,4,9,13,0,1,0,0,0
22,1093,4,9,13,0,1,0,0,0
22,1094,4,9,13,0,1,0,0,0
22,1091,4,9,13,0,1,0,0,0
22,1089,4,9,13,0,1,0,0,0
22,1089,4,9,13,0,1,0,0,0
22,1086,4,9,13,0,1,0,0,0
22,1086,4,9,13,0,1,0,0,0
22,1085,4,9,13,0,1,0,0,0
22,1086,4,9,13,0,1,0,0,0
22,1085,4,9,13,0,1,0,0,0
22,1087,4,9,13,0,1,0,0,0
22,1086,4,9,13,0,1,0,0,0
22,1083,4,9,13,0,1,0,0,0
22,1083,4,9,13,0,1,0,0,0
22,1084,4,9,13,0,1,0,0,0
22,1081,4,9,13,0,1,0,0,0
22,1077,4,9,13,0,1,0,0,0
22,1078,4,9,13,0,1,0,0,0
22,1074,4,9,13,0,1,0,0,0
22,1072,4,9,13,0,1,0,0,0
22,1066,4,9,13,0,1,0,0,0
22,1061,4,9,13,0,1,0,0,0
22,1057,4,9,13,0,1,0,0,0
22,1058,4,9,13,0,1,0,0,0
22,1053,4,9,13,0,1,0,0,0
22,1051,4,9,13,0,1,0,0,0
22,1049,4,9,13,0,1,0,0,0
22,1048,4,9,13,0,1,0,0,0
22,1044,4,9,13,0,1,0,0,0
22,1043,4,9,13,0,1,0,0,0
22,1045,4,9,13,0,1,0,0,0
22,1048,4,9,13,0,1,0,0,0
22,1045,4,9,13,0,1,0,0,0
22,1051,4,9,13,0,1,0,0,0
22,1051,4,9,13,0,1,0,0,0
22,1055,4,9,13,0,1,0,0,0
22,1057,4,9,13,0,1,0,0,0
22,1058,4,9,13,0,1,0,0,0
22,1069,4,9,13,0,1,0,0,0
22,1071,4,9,13,0,1,0,0,0
22,1074,4,9,13,0,1,0,0,0
22,1075,4,9,13,0,1,0,0,0
22,1082,4,9,13,0,1,0,0,0
22,1084,4,9,13,0,1,0,0,0
22,1081,4,9,13,0,1,0,0,0
22,1081,4,9,13,0,1,0,0,0
22,1078,4,9,13,0,1,0,0,0
22,1082,4,9,13,0,1,0,0,0
22,1085,4,9,13,0,1,0,0,0
22,1083,4,9,13,0,1,0,0,0
22,1083,4,9,13,0,1,0,0,0
22,1084,4,9,13,0,1,0,0,0
22,1085,4,9,13,0,1,0,0,0
22,1085,4,9,14,0,1,0,0,0
22,1086,4,9,14,0,1,0,0,0
22,1087,4,9,14,0,1,0,0,0
22,1087,4,9,14,0,1,0,0,0
22,1089,4,9,14,0,1,0,0,0
22,1087,4,9,14,0,1,0,0,0
22,1088,4,9,14,0,1,0,0,0
22,1091,4,9,14,0,1,0,0,0
22,1088,4,9,14,0,1,0,0,0
22,1090,4,9,14,0,1,0,0,0
22,1089,4,9,14,0,1,0,0,0
22,1090,4,9,14,0,1,0,0,0
22,1091,4,9,14,0,1,0,0,0
22,1095,4,9,14,0,1,0,0,0
22,1098,4,9,14,0,1,0,0,0
22,1101,4,9,14,0,1,0,0,0
22,1103,4,9,14,0,1,0,0,0
22,1105,4,9,14,0,1,0,0,0
22,1105,4,9,14,0,1,0,0,0
22,1104,4,9,14,0,1,0,0,0
22,1103,4,9,14,0,1,0,0,0
22,1104,4,9,14,0,1,0,0,0
22,1105,4,9,14,0,1,0,0,0
22,1105,4,9,14,0,1,0,0,0
22,1105,4,9,14,0,1,0,0,0
22,1103,4,9,14,0,1,0,0,0
22,1102,4,9,14,0,1,0,0,0
22,1102,4,9,14,0,1,0,0,0
22,1098,4,9,14,0,1,0,0,0
22,1098,4,9,14,0,1,0,0,0
22,1099,4,9,14,0,1,0,0,0
22,1101,4,9,14,0,1,0,0,0
22,1099,4,9,14,0,1,0,0,0
22,1097,4,9,14,0,1,0,0,0
22,1095,4,9,14,0,1,0,0,0
22,1093,4,9,14,0,1,0,0,0
22,1098,4,9,14,0,1,0,0,0
22,1096,4,9,14,0,1,0,0,0
22,1099,4,9,14,0,1,0,0,0
22,1103,4,9,14,0,1,0,0,0
22,1105,4,9,14,0,1,0,0,0
22,1106,4,9,14,0,1,0,0,0
22,1106,4,9,14,0,1,0,0,0
22,1107,4,9,14,0,1,0,0,0
22,1107,4,9,14,0,1,0,0,0
22,1107,4,9,14,0,1,0,0,0
22,1113,4,9,14,0,1,0,0,0
22,1113,4,9,14,0,1,0,0,0
22,1121,4,9,14,0,1,0,0,0
22,1127,4,9,14,0,1,0,0,0
22,1129,4,9,14,0,1,0,0,0
22,1135,4,9,14,0,1,0,0,0
22,1139,4,9,14,0,1,0,0,0
22,1139,4,9,14,0,1,0,0,0
22,1141,4,9,14,0,1,0,0,0
22,1144,4,9,14,0,1,0,0,0
22,1149,4,9,14,0,1,0,0,0
22,1152,4,9,14,0,1,0,0,0
22,1152,4,9,14,0,1,0,0,0
22,1152,4,9,15,0,1,0,0,0
22,1156,4,9,15,0,1,0,0,0
22,1156,4,9,15,0,1,0,0,0
22,1158,4,9,15,0,1,0,0,0
22,1162,4,9,15,0,1,0,0,0
22,1166,4,9,15,0,1,0,0,0
22,1171,4,9,15,0,1,0,0,0
22,1173,4,9,15,0,1,0,0,0
22,1176,4,9,15,0,1,0,0,0
22,1175,4,9,15,0,1,0,0,0
22,1176,4,9,15,0,1,0,0,0
22,1176,4,9,15,0,1,0,0,0
22,1175,4,9,15,0,1,0,0,0
22,1175,4,9,15,0,1,0,0,0
22,1173,4,9,15,0,1,0,0,0
22,1172,4,9,15,0,1,0,0,0
22,1176,4,9,15,0,1,0,0,0
22,1176,4,9,15,0,1,0,0,0
22,1175,4,9,15,0,1,0,0,0
22,1171,4,9,15,0,1,0,0,0
22,1174,4,9,15,0,1,0,0,0
22,1174,4,9,15,0,1,0,0,0
22,1177,4,9,15,0,1,0,0,0
22,1179,4,9,15,0,1,0,0,0
22,1183,4,9,15,0,1,0,0,0
22,1182,4,9,15,0,1,0,0,0
22,1185,4,9,15,0,1,0,0,0
22,1185,4,9,15,0,1,0,0,0
22,1186,4,9,15,0,1,0,0,0
22,1185,4,9,15,0,1,0,0,0
22,1187,4,9,15,0,1,0,0,0
22,1190,4,9,15,0,1,0,0,0
22,1192,4,9,15,0,1,0,0,0
22,1193,4,9,15,0,1,0,0,0
22,1194,4,9,15,0,1,0,0,0
22,1197,4,9,15,0,1,0,0,0
22,1197,4,9,15,0,1,0,0,0
22,1199,4,9,15,0,1,0,0,0
22,1198,4,9,15,0,1,0,0,0
22,1203,4,9,15,0,1,0,0,0
22,1202,4,9,15,0,1,0,0,0
22,1215,4,9,15,0,1,0,0,0
22,1215,4,9,15,0,1,0,0,0
22,1218,4,9,15,0,1,0,0,0
22,1220,4,9,15,0,1,0,0,0
22,1219,4,9,15,0,1,0,0,0
22,1222,4,9,15,0,1,0,0,0
22,1222,4,9,15,0,1,0,0,0
22,1221,4,9,15,0,1,0,0,0
22,1221,4,9,15,0,1,0,0,0
22,1223,4,9,15,0,1,0,0,0
22,1222,4,9,15,0,1,0,0,0
22,1223,4,9,15,0,1,0,0,0
22,1220,4,9,15,0,1,0,0,0
22,1223,4,9,15,0,1,0,0,0
22,1222,4,9,15,0,1,0,0,0
22,1222,4,9,15,0,1,0,0,0
22,1224,4,9,15,0,1,0,0,0
22,1225,4,9,15,0,1,0,0,0
22,1228,4,9,16,0,1,0,0,0
22,1228,4,9,16,0,1,0,0,0
22,1229,4,9,16,0,1,0,0,0
22,1234,4,9,16,0,1,0,0,0
22,1237,4,9,16,0,1,0,0,0
22,1241,4,9,16,0,1,0,0,0
22,1239,4,9,16,0,1,0,0,0
22,1241,4,9,16,0,1,0,0,0
22,1246,4,9,16,0,1,0,0,0
22,1244,4,9,16,0,1,0,0,0
22,1245,4,9,16,0,1,0,0,0
22,1247,4,9,16,0,1,0,0,0
22,1249,4,9,16,0,1,0,0,0
22,1253,4,9,16,0,1,0,0,0
22,1255,4,9,16,0,1,0,0,0
22,1256,4,9,16,0,1,0,0,0
22,1257,4,9,16,0,1,0,0,0
22,1260,4,9,16,0,1,0,0,0
22,1261,4,9,16,0,1,0,0,0
22,1261,4,9,16,0,1,0,0,0
22,1264,4,9,16,0,1,0,0,0
22,1265,4,9,16,0,1,0,0,0
22,1265,4,9,16,0,1,0,0,0
22,1264,4,9,16,0,1,0,0,0
22,1263,4,9,16,0,1,0,0,0
22,1265,4,9,16,0,1,0,0,0
22,1263,4,9,16,0,1,0,0,0
22,1261,4,9,16,0,1,0,0,0
22,1261,4,9,16,0,1,0,0,0
22,1260,4,9,16,0,1,0,0,0
22,1262,4,9,16,0,1,0,0,0
22,1264,4,9,16,0,1,0,0,0
22,1265,4,9,16,0,1,0,0,0
22,1264,4,9,16,0,1,0,0,0
22,1265,4,9,16,0,1,0,0,0
22,1267,4,9,16,0,1,0,0,0
22,1271,4,9,16,0,1,0,0,0
22,1273,4,9,16,0,1,0,0,0
22,1275,4,9,16,0,1,0,0,0
22,1274,4,9,16,0,1,0,0,0
22,1272,4,9,16,0,1,0,0,0
22,1272,4,9,16,0,1,0,0,0
22,1275,4,9,16,0,1,0,0,0
22,1276,4,9,16,0,1,0,0,0
22,1278,4,9,16,0,1,0,0,0
22,1277,4,9,16,0,1,0,0,0
22,1278,4,9,16,0,1,0,0,0
22,1280,4,9,16,0,1,0,0,0
22,1280,4,9,16,0,1,0,0,0
22,1281,4,9,16,0,1,0,0,0
22,1281,4,9,16,0,1,0,0,0
22,1280,4,9,16,0,1,0,0,0
22,1283,4,9,16,0,1,0,0,0
22,1285,4,9,16,0,1,0,0,0
22,1283,4,9,16,0,1,0,0,0
22,1283,4,9,16,0,1,0,0,0
22,1283,4,9,16,0,1,0,0,0
22,1281,4,9,16,0,1,0,0,0
22,1284,4,9,16,0,1,0,0,0
22,1287,4,9,17,0,1,0,0,0
22,1284,4,9,17,0,1,0,0,0
22,1287,4,9,17,0,1,0,0,0
22,1286,4,9,17,0,1,0,0,0
22,1284,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1288,4,9,17,0,1,0,0,0
22,1288,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1284,4,9,17,0,1,0,0,0
22,1285,4,9,17,0,1,0,0,0
22,1281,4,9,17,0,1,0,0,0
22,1282,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1285,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1281,4,9,17,0,1,0,0,0
22,1282,4,9,17,0,1,0,0,0
22,1278,4,9,17,0,1,0,0,0
22,1281,4,9,17,0,1,0,0,0
22,1284,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1282,4,9,17,0,1,0,0,0
22,1285,4,9,17,0,1,0,0,0
22,1282,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1278,4,9,17,0,1,0,0,0
22,1279,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1278,4,9,17,0,1,0,0,0
22,1276,4,9,17,0,1,0,0,0
22,1278,4,9,17,0,1,0,0,0
22,1278,4,9,17,0,1,0,0,0
22,1277,4,9,17,0,1,0,0,0
22,1282,4,9,17,0,1,0,0,0
22,1282,4,9,17,0,1,0,0,0
22,1279,4,9,17,0,1,0,0,0
22,1281,4,9,17,0,1,0,0,0
22,1279,4,9,17,0,1,0,0,0
22,1278,4,9,17,0,1,0,0,0
22,1281,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1286,4,9,17,0,1,0,0,0
22,1286,4,9,17,0,1,0,0,0
22,1284,4,9,17,0,1,0,0,0
22,1283,4,9,17,0,1,0,0,0
22,1280,4,9,17,0,1,0,0,0
22,1281,4,9,17,0,1,0,0,0
22,1284,4,9,17,0,1,0,0,0
22,1285,4,9,17,0,1,0,0,0
22,1279,4,9,17,0,1,0,0,0
22,1278,4,9,17,0,1,0,0,0
22,1272,4,9,18,0,1,0,0,0
22,1269,4,9,18,0,1,0,0,0
22,1269,4,9,18,0,1,0,0,0
22,1265,4,9,18,0,1,0,0,0
22,1261,4,9,18,0,1,0,0,0
22,1259,4,9,18,0,1,0,0,0
22,1257,4,9,18,0,1,0,0,0
22,1255,4,9,18,0,1,0,0,0
22,1250,4,9,18,0,1,0,0,0
22,1250,4,9,18,0,1,0,0,0
22,1251,4,9,18,0,1,0,0,0
22,1247,4,9,18,0,1,0,0,0
22,1246,4,9,18,0,1,0,0,0
22,1242,4,9,18,0,1,0,0,0
22,1237,4,9,18,0,1,0,0,0
22,1232,4,9,18,0,1,0,0,0
22,1230,4,9,18,0,1,0,0,0
22,1228,4,9,18,0,1,0,0,0
22,1227,4,9,18,0,1,0,0,0
22,1218,4,9,18,0,1,0,0,0
22,1215,4,9,18,0,1,0,0,0
22,1215,4,9,18,0,1,0,0,0
22,1210,4,9,18,0,1,0,0,0
22,1205,4,9,18,0,1,0,0,0
22,1202,4,9,18,0,1,0,0,0
22,1195,4,9,18,0,1,0,0,0
22,1187,4,9,18,0,1,0,0,0
22,1186,4,9,18,0,1,0,0,0
22,1185,4,9,18,0,1,0,0,0
22,1180,4,9,18,0,1,0,0,0
22,1171,4,9,18,0,1,0,0,0
22,1168,4,9,18,0,1,0,0,0
22,1163,4,9,18,0,1,0,0,0
22,1161,4,9,18,0,1,0,0,0
22,1156,4,9,18,0,1,0,0,0
22,1148,4,9,18,0,1,0,0,0
22,1143,4,9,18,0,1,0,0,0
22,1145,4,9,18,0,1,0,0,0
22,1141,4,9,18,0,1,0,0,0
22,1130,4,9,18,0,1,0,0,0
22,1125,4,9,18,0,1,0,0,0
22,1119,4,9,18,0,1,0,0,0
22,1111,4,9,18,0,1,0,0,0
22,1108,4,9,18,0,1,0,0,0
22,1102,4,9,18,0,1,0,0,0
22,1100,4,9,18,0,1,0,0,0
22,1096,4,9,18,0,1,0,0,0
22,1095,4,9,18,0,1,0,0,0
22,1089,4,9,18,0,1,0,0,0
22,1084,4,9,18,0,1,0,0,0
22,1077,4,9,18,0,1,0,0,0
22,1076,4,9,18,0,1,0,0,0
22,1069,4,9,18,0,1,0,0,0
22,1065,4,9,18,0,1,0,0,0
22,1061,4,9,18,0,1,0,0,0
22,1060,4,9,18,0,1,0,0,0
22,1053,4,9,18,0,1,0,0,0
22,1051,4,9,18,0,1,0,0,0
22,1052,4,9,18,0,1,0,0,0
22,1047,4,9,19,0,1,0,0,0
22,1046,4,9,19,0,1,0,0,0
22,1042,4,9,19,0,1,0,0,0
22,1040,4,9,19,0,1,0,0,0
22,1039,4,9,19,0,1,0,0,0
22,1039,4,9,19,0,1,0,0,0
22,1035,4,9,19,0,1,0,0,0
22,1034,4,9,19,0,1,0,0,0
22,1032,4,9,19,0,1,0,0,0
22,1031,4,9,19,0,1,0,0,0
22,1031,4,9,19,0,1,0,0,0
22,1026,4,9,19,0,1,0,0,0
22,1027,4,9,19,0,1,0,0,0
22,1023,4,9,19,0,1,0,0,0
22,1022,4,9,19,0,1,0,0,0
22,1020,4,9,19,0,1,0,0,0
22,1019,4,9,19,0,1,0,0,0
22,1017,4,9,19,0,1,0,0,0
22,1016,4,9,19,0,1,0,0,0
22,1015,4,9,19,0,1,0,0,0
22,1016,4,9,19,0,1,0,0,0
22,1013,4,9,19,0,1,0,0,0
22,1009,4,9,19,0,1,0,0,0
22,1006,4,9,19,0,1,0,0,0
22,1002,4,9,19,0,1,0,0,0
22,1002,4,9,19,0,1,0,0,0
22,1000,4,9,19,0,1,0,0,0
22,995,4,9,19,0,1,0,0,0
22,992,4,9,19,0,1,0,0,0
22,987,4,9,19,0,1,0,0,0
22,985,4,9,19,0,1,0,0,0
22,982,4,9,19,0,1,0,0,0
22,977,4,9,19,0,1,0,0,0
22,968,4,9,19,0,1,0,0,0
22,966,4,9,19,0,1,0,0,0
22,962,4,9,19,0,1,0,0,0
22,960,4,9,19,0,1,0,0,0
22,963,4,9,19,0,1,0,0,0
22,960,4,9,19,0,1,0,0,0
22,960,4,9,19,0,1,0,0,0
22,961,4,9,19,0,1,0,0,0
22,961,4,9,19,0,1,0,0,0
22,958,4,9,19,0,1,0,0,0
22,952,4,9,19,0,1,0,0,0
22,952,4,9,19,0,1,0,0,0
22,948,4,9,19,0,1,0,0,0
22,945,4,9,19,0,1,0,0,0
22,952,4,9,19,0,1,0,0,0
22,950,4,9,19,0,1,0,0,0
22,948,4,9,19,0,1,0,0,0
22,948,4,9,19,0,1,0,0,0
22,948,4,9,19,0,1,0,0,0
22,949,4,9,19,0,1,0,0,0
22,950,4,9,19,0,1,0,0,0
22,947,4,9,19,0,1,0,0,0
22,949,4,9,19,0,1,0,0,0
22,948,4,9,19,0,1,0,0,0
22,945,4,9,19,0,1,0,0,0
22,943,4,9,19,0,1,0,0,0
22,940,4,9,20,0,1,0,0,0
22,942,4,9,20,0,1,0,0,0
22,941,4,9,20,0,1,0,0,0
22,939,4,9,20,0,1,0,0,0
22,941,4,9,20,0,1,0,0,0
22,940,4,9,20,0,1,0,0,0
22,938,4,9,20,0,1,0,0,0
22,940,4,9,20,0,1,0,0,0
22,940,4,9,20,0,1,0,0,0
22,940,4,9,20,0,1,0,0,0
22,940,4,9,20,0,1,0,0,0
22,940,4,9,20,0,1,0,0,0
22,941,4,9,20,0,1,0,0,0
22,942,4,9,20,0,1,0,0,0
22,942,4,9,20,0,1,0,0,0
22,942,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,946,4,9,20,0,1,0,0,0
22,945,4,9,20,0,1,0,0,0
22,945,4,9,20,0,1,0,0,0
22,945,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,945,4,9,20,0,1,0,0,0
22,945,4,9,20,0,1,0,0,0
22,946,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,945,4,9,20,0,1,0,0,0
22,945,4,9,20,0,1,0,0,0
22,946,4,9,20,0,1,0,0,0
22,947,4,9,20,0,1,0,0,0
22,948,4,9,20,0,1,0,0,0
22,947,4,9,20,0,1,0,0,0
22,948,4,9,20,0,1,0,0,0
22,949,4,9,20,0,1,0,0,0
22,947,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,943,4,9,20,0,1,0,0,0
22,944,4,9,20,0,1,0,0,0
22,946,4,9,20,0,1,0,0,0
22,948,4,9,20,0,1,0,0,0
22,948,4,9,20,0,1,0,0,0
22,950,4,9,20,0,1,0,0,0
22,951,4,9,21,0,1,0,0,0
22,953,4,9,21,0,1,0,0,0
22,953,4,9,21,0,1,0,0,0
22,953,4,9,21,0,1,0,0,0
22,955,4,9,21,0,1,0,0,0
22,954,4,9,21,0,1,0,0,0
22,955,4,9,21,0,1,0,0,0
22,955,4,9,21,0,1,0,0,0
22,955,4,9,21,0,1,0,0,0
22,957,4,9,21,0,1,0,0,0
22,959,4,9,21,0,1,0,0,0
22,959,4,9,21,0,1,0,0,0
22,960,4,9,21,0,1,0,0,0
22,960,4,9,21,0,1,0,0,0
22,961,4,9,21,0,1,0,0,0
22,960,4,9,21,0,1,0,0,0
22,961,4,9,21,0,1,0,0,0
22,962,4,9,21,0,1,0,0,0
22,962,4,9,21,0,1,0,0,0
22,962,4,9,21,0,1,0,0,0
22,963,4,9,21,0,1,0,0,0
22,965,4,9,21,0,1,0,0,0
22,964,4,9,21,0,1,0,0,0
22,965,4,9,21,0,1,0,0,0
22,965,4,9,21,0,1,0,0,0
22,965,4,9,21,0,1,0,0,0
22,967,4,9,21,0,1,0,0,0
22,968,4,9,21,0,1,0,0,0
22,968,4,9,21,0,1,0,0,0
22,968,4,9,21,0,1,0,0,0
22,970,4,9,21,0,1,0,0,0
22,972,4,9,21,0,1,0,0,0
22,971,4,9,21,0,1,0,0,0
22,974,4,9,21,0,1,0,0,0
22,973,4,9,21,0,1,0,0,0
22,973,4,9,21,0,1,0,0,0
22,974,4,9,21,0,1,0,0,0
22,974,4,9,21,0,1,0,0,0
22,973,4,9,21,0,1,0,0,0
22,974,4,9,21,0,1,0,0,0
22,976,4,9,21,0,1,0,0,0
22,976,4,9,21,0,1,0,0,0
22,976,4,9,21,0,1,0,0,0
22,977,4,9,21,0,1,0,0,0
22,977,4,9,21,0,1,0,0,0
22,979,4,9,21,0,1,0,0,0
22,987,4,9,21,0,1,0,0,0
22,994,4,9,21,0,1,0,0,0
22,1003,4,9,21,0,1,0,0,0
22,1017,4,9,21,0,1,0,0,0
22,1036,4,9,21,0,1,0,0,0
22,1048,4,9,21,0,1,0,0,0
22,1063,4,9,21,0,1,0,0,0
22,1077,4,9,21,0,1,0,0,0
22,1095,4,9,21,0,1,0,0,0
22,1113,4,9,21,0,1,0,0,0
22,1126,4,9,21,0,1,0,0,0
22,1146,4,9,21,0,1,0,0,0
22,1165,4,9,21,0,1,0,0,0
22,1182,4,9,22,0,1,0,0,0
22,1206,4,9,22,0,1,0,0,0
22,1227,4,9,22,0,1,0,0,0
22,1238,4,9,22,0,1,0,0,0
22,1256,4,9,22,0,1,0,0,0
22,1276,4,9,22,0,1,0,0,0
22,1296,4,9,22,0,1,0,0,0
22,1316,4,9,22,0,1,0,0,0
22,1332,4,9,22,0,1,0,0,0
22,1339,4,9,22,0,1,0,0,0
22,1347,4,9,22,0,1,0,0,0
22,1358,4,9,22,0,1,0,0,0
22,1369,4,9,22,0,1,0,0,0
22,1375,4,9,22,0,1,0,0,0
22,1380,4,9,22,0,1,0,0,0
22,1384,4,9,22,0,1,0,0,0
22,1388,4,9,22,0,1,0,0,0
22,1397,4,9,22,0,1,0,0,0
22,1405,4,9,22,0,1,0,0,0
22,1407,4,9,22,0,1,0,0,0
22,1411,4,9,22,0,1,0,0,0
22,1412,4,9,22,0,1,0,0,0
22,1416,4,9,22,0,1,0,0,0
22,1414,4,9,22,0,1,0,0,0
22,1418,4,9,22,0,1,0,0,0
22,1422,4,9,22,0,1,0,0,0
22,1424,4,9,22,0,1,0,0,0
22,1425,4,9,22,0,1,0,0,0
22,1429,4,9,22,0,1,0,0,0
22,1432,4,9,22,0,1,0,0,0
22,1433,4,9,22,0,1,0,0,0
22,1433,4,9,22,0,1,0,0,0
22,1435,4,9,22,0,1,0,0,0
22,1437,4,9,22,0,1,0,0,0
22,1439,4,9,22,0,1,0,0,0
22,1439,4,9,22,0,1,0,0,0
22,1439,4,9,22,0,1,0,0,0
22,1441,4,9,22,0,1,0,0,0
22,1441,4,9,22,0,1,0,0,0
22,1440,4,9,22,0,1,0,0,0
22,1441,4,9,22,0,1,0,0,0
22,1444,4,9,22,0,1,0,0,0
22,1445,4,9,22,0,1,0,0,0
22,1446,4,9,22,0,1,0,0,0
22,1448,4,9,22,0,1,0,0,0
22,1448,4,9,22,0,1,0,0,0
22,1448,4,9,22,0,1,0,0,0
22,1448,4,9,22,0,1,0,0,0
22,1448,4,9,22,0,1,0,0,0
22,1448,4,9,22,0,1,0,0,0
22,1448,4,9,22,0,1,0,0,0
22,1450,4,9,22,0,1,0,0,0
22,1450,4,9,22,0,1,0,0,0
22,1451,4,9,22,0,1,0,0,0
22,1453,4,9,22,0,1,0,0,0
22,1453,4,9,22,0,1,0,0,0
22,1453,4,9,22,0,1,0,0,0
22,1451,4,9,22,0,1,0,0,0
22,1451,4,9,22,0,1,0,0,0
22,1452,4,9,23,0,1,0,0,0
22,1452,4,9,23,0,1,0,0,0
22,1452,4,9,23,0,1,0,0,0
22,1452,4,9,23,0,1,0,0,0
22,1453,4,9,23,0,1,0,0,0
22,1453,4,9,23,0,1,0,0,0
22,1454,4,9,23,0,1,0,0,0
22,1454,4,9,23,0,1,0,0,0
22,1454,4,9,23,0,1,0,0,0
22,1454,4,9,23,0,1,0,0,0
22,1453,4,9,23,0,1,0,0,0
22,1453,4,9,23,0,1,0,0,0
22,1453,4,9,23,0,1,0,0,0
22,1453,4,9,23,0,1,0,0,0
22,1453,4,9,23,0,1,0,0,0
22,1454,4,9,23,0,1,0,0,0
22,1454,4,9,23,0,1,0,0,0
22,1455,4,9,23,0,1,0,0,0
22,1455,4,9,23,0,1,0,0,0
22,1455,4,9,23,0,1,0,0,0
22,1455,4,9,23,0,1,0,0,0
22,1455,4,9,23,0,1,0,0,0
22,1455,4,9,23,0,1,0,0,0
22,1455,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1456,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1458,4,9,23,0,1,0,0,0
22,1458,4,9,23,0,1,0,0,0
22,1458,4,9,23,0,1,0,0,0
22,1458,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1457,4,9,23,0,1,0,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1459,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1458,5,9,0,0,1,1,0,0
22,1457,5,9,0,0,1,1,0,0
22,1457,5,9,0,0,1,1,0,0
22,1457,5,9,0,0,1,1,0,0
22,1457,5,9,0,0,1,1,0,0
